S2C_MSIL2A_20251016T182351_N0511_R127_T11SQV_20251016T212415.SAFE	geography'SRID=4326;POLYGON ((-114.77804771183519 36.124284255378335, -114.80526871562567 35.1350099026398, -113.60167165206711 35.10721816203458, -113.55958126359698 36.09546699375022, -114.77804771183519 36.124284255378335))'
S2C_MSIL2A_20251006T182241_N0511_R127_T11SQV_20251006T231415.SAFE	geography'SRID=4326;POLYGON ((-114.77804771183519 36.124284255378335, -114.80526871562567 35.1350099026398, -113.60167165206711 35.10721816203458, -113.55958126359698 36.09546699375022, -114.77804771183519 36.124284255378335))'
S2B_MSIL2A_20251001T182109_N0511_R127_T11SQV_20251001T232819.SAFE	geography'SRID=4326;POLYGON ((-114.77804771183519 36.124284255378335, -114.80526871562567 35.1350099026398, -113.60167165206711 35.10721816203458, -113.55958126359698 36.09546699375022, -114.77804771183519 36.124284255378335))'
S2C_MSIL2A_20250916T182021_N0511_R127_T11SQV_20250917T005915.SAFE	geography'SRID=4326;POLYGON ((-114.77804771183519 36.124284255378335, -114.80526871562567 35.1350099026398, -113.60167165206711 35.10721816203458, -113.55958126359698 36.09546699375022, -114.77804771183519 36.124284255378335))'
S2B_MSIL2A_20250911T181919_N0511_R127_T11SQV_20250911T233348.SAFE	geography'SRID=4326;POLYGON ((-114.77804771183519 36.124284255378335, -114.80526871562567 35.1350099026398, -113.60167165206711 35.10721816203458, -113.55958126359698 36.09546699375022, -114.77804771183519 36.124284255378335))'
S2C_MSIL2A_20250906T181941_N0511_R127_T11SQV_20250906T232916.SAFE	geography'SRID=4326;POLYGON ((-114.77804771183519 36.124284255378335, -114.80526871562567 35.1350099026398, -113.60167165206711 35.10721816203458, -113.55958126359698 36.09546699375022, -114.77804771183519 36.124284255378335))'
S2B_MSIL2A_20250901T181919_N0511_R127_T11SQV_20250901T232122.SAFE	geography'SRID=4326;POLYGON ((-114.77804771183519 36.124284255378335, -114.80526871562567 35.1350099026398, -113.60167165206711 35.10721816203458, -113.55958126359698 36.09546699375022, -114.77804771183519 36.124284255378335))'
S2C_MSIL2A_20250817T181941_N0511_R127_T11SQV_20250818T013514.SAFE	geography'SRID=4326;POLYGON ((-114.77804771183519 36.124284255378335, -114.80526871562567 35.1350099026398, -113.60167165206711 35.10721816203458, -113.55958126359698 36.09546699375022, -114.77804771183519 36.124284255378335))'
S2B_MSIL2A_20250812T181919_N0511_R127_T11SQV_20250812T233722.SAFE	geography'SRID=4326;POLYGON ((-114.77804771183519 36.124284255378335, -114.80526871562567 35.1350099026398, -113.60167165206711 35.10721816203458, -113.55958126359698 36.09546699375022, -114.77804771183519 36.124284255378335))'
S2B_MSIL2A_20250802T181919_N0511_R127_T11SQV_20250802T215821.SAFE	geography'SRID=4326;POLYGON ((-114.77804771183519 36.124284255378335, -114.80526871562567 35.1350099026398, -113.60167165206711 35.10721816203458, -113.55958126359698 36.09546699375022, -114.77804771183519 36.124284255378335))'
